investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003072,2024-05-01,119094,,28652,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,Verified
INV003846,2024-05-01,102886,,8986,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified
INV004400,2024-05-01,120841,,522907,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified
INV003028,2024-05-01,100033,,7663,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified
INV004733,2024-05-01,149323,,822,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified
INV002610,2024-05-01,100016,,4252,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified
INV000476,2024-05-01,100033,,47424,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified
INV003516,2024-05-01,118635,,363022,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,Verified
INV000181,2024-05-01,118633,,8019,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified
INV002225,2024-05-01,120844,,2284,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified
INV003251,2024-05-01,149324,,341468,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified
INV003193,2024-05-01,119599,,4260,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
INV004998,2024-05-01,120844,,295114,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified
INV004981,2024-05-01,149323,,7677,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified
INV003075,2024-05-01,100025,,8649,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
INV001651,2024-05-01,149323,,6844,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified
INV004478,2024-05-01,101206,,308976,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified
INV004743,2024-05-01,119092,,15224,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified
INV003198,2024-05-01,120843,,46712,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,Verified
INV003076,2024-05-01,120507,,197940,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified
INV003427,2024-05-01,118633,,193289,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified
INV003505,2024-05-01,148568,,13457,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified
INV001811,2024-05-01,119552,,48636,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
INV000762,2024-05-01,101208,,141489,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified
INV001930,2024-05-01,125497,,1092,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified
INV000535,2024-05-01,118636,,26387,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified
INV000642,2024-05-01,119092,,413094,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified
INV003641,2024-05-01,120505,,6819,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified
INV001027,2024-05-01,119552,,347503,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified
INV000058,2024-05-01,120841,,248336,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified
INV004257,2024-05-01,119094,,301471,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,Pending
INV004889,2024-05-01,149323,,330076,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified
INV003063,2024-05-01,148569,,869,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,Verified
INV001269,2024-05-01,100033,,432672,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending
INV003937,2024-05-01,102885,,451983,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified
INV000786,2024-05-01,119095,,1199,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified
INV002567,2024-05-01,120842,,9018,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified
INV004992,2024-05-01,101208,,434,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
INV001636,2024-05-01,119094,,8674,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified
INV004902,2024-05-01,119552,,25230,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified
INV002947,2024-05-01,148569,,8881,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified
INV003795,2024-05-01,101208,,4746,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified
INV003216,2024-05-01,119551,,59528,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified
INV001629,2024-05-01,118634,,26213,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified
INV002611,2024-05-01,120507,,373343,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified
INV004340,2024-05-01,102885,,151645,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
INV004096,2024-05-01,101207,,44821,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified
INV004291,2024-05-01,149323,,402785,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified
INV002154,2024-05-01,149324,,188124,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified
INV004414,2024-05-01,118635,,294110,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified
INV000854,2024-05-01,119093,,2770,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified
INV001295,2024-05-01,119120,,6736,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified
INV000461,2024-05-01,125498,,10676,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending
INV000065,2024-05-01,149322,,89612,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified
INV003211,2024-05-01,101206,,405816,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified
INV002530,2024-05-01,119093,,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending
INV004472,2024-05-01,120843,,331877,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified
INV000791,2024-05-01,119598,,13272,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified
INV000797,2024-05-01,118636,,372649,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified
INV003744,2024-06-01,118632,,123594,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified
INV001492,2024-06-01,119552,,2167,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified
INV002796,2024-06-01,101207,,115644,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending
INV001304,2024-06-01,125497,,5514,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending
INV003998,2024-06-01,101208,,11973,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified
INV001058,2024-06-01,119598,,33691,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified
INV003636,2024-06-01,119552,,2299,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified
INV001630,2024-06-01,119093,,27077,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified
INV003991,2024-06-01,120504,,3089,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified
INV000668,2024-06-01,101207,,2570,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
INV001848,2024-06-01,148569,,16080,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified
INV003876,2024-06-01,100033,,237658,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
INV003022,2024-06-01,101207,,445481,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified
INV002250,2024-06-01,102887,,554938,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified
INV004594,2024-06-01,149322,,119338,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
INV001283,2024-06-01,119599,,33527,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending
INV002835,2024-06-01,149322,,5894,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified
INV002776,2024-06-01,101207,,989,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending
INV003143,2024-06-01,120843,,249341,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified
INV003696,2024-06-01,120504,,401559,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified
INV000783,2024-06-01,148569,,60606,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Pending
INV000783,2024-06-01,100033,,330093,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Verified
INV003060,2024-06-01,120507,,10941,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified
INV000974,2024-06-01,120506,,6150,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified
INV000126,2024-06-01,101207,,151709,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending
INV004134,2024-06-01,148569,,3144,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified
INV001131,2024-06-01,120505,,513257,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified
INV004811,2024-06-01,120841,,39649,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified
INV003691,2024-06-01,118632,,1128,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified
INV001902,2024-06-01,120843,,2179,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified
INV004230,2024-06-01,120841,,31627,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified
INV001923,2024-06-01,102886,,1042,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,Verified
INV002658,2024-06-01,120503,,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified
INV001953,2024-06-01,101208,,420171,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,Verified
INV002565,2024-06-01,119599,,63809,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified
INV001770,2024-06-01,118636,,138095,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified
INV000960,2024-06-01,120507,,12641,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending
INV001924,2024-06-01,125497,,2361,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified
INV003097,2024-06-01,120842,,9469,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified
INV000166,2024-06-01,149324,,2824,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified
INV001870,2024-06-01,118636,,57785,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified
INV004329,2024-06-01,102886,,2439,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified
INV004832,2024-06-01,119551,,359828,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified
INV001043,2024-06-01,149324,,3166,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified
INV001656,2024-06-01,119120,,357463,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified
INV004412,2024-06-01,148568,,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified
INV003040,2024-06-01,148568,,1616,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified
INV002034,2024-06-01,120842,,28965,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Verified
INV004185,2024-06-01,118633,,2625,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV000182,2024-06-01,120842,,309923,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified
INV004497,2024-06-01,119120,,42251,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified
INV000163,2024-06-01,100033,,26952,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified
INV003894,2024-06-01,119552,,404974,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified
INV001720,2024-06-01,119094,,197973,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified
INV000104,2024-06-01,149322,,29462,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending
INV002548,2024-06-01,118632,,59410,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified
INV002329,2024-06-01,120842,,8132,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
INV003070,2024-06-01,119092,,26490,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified
INV003564,2024-06-01,148569,,53136,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
INV000408,2024-07-01,120843,,118820,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified
INV000231,2024-07-01,119095,,221924,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified
INV000091,2024-07-01,101208,,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
INV001735,2024-07-01,119552,,16939,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified
INV000894,2024-07-01,100033,,219820,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified
INV000962,2024-07-01,120842,,422124,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified
INV001723,2024-07-01,119094,,6112,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified
INV003085,2024-07-01,119092,,181536,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified
INV003325,2024-07-01,101206,,2768,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
INV004132,2024-07-01,119094,,263193,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified
INV003322,2024-07-01,120506,,4204,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified
INV004841,2024-07-01,101207,,592,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified
INV004119,2024-07-01,119551,,376569,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,Verified
INV001476,2024-07-01,119092,,10756,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending
INV000667,2024-07-01,101208,,390649,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified
INV001689,2024-07-01,120505,,473543,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified
INV003422,2024-07-01,119598,,17031,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,Verified
INV002471,2024-07-01,120844,,1126,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified
INV001274,2024-07-01,119092,,136990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified
INV004336,2024-07-01,120842,,117691,West Bengal,Kolkata,T30,46-55,Female,35.0,Cheque,Verified
INV001036,2024-07-01,149323,,2621,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
INV001363,2024-07-01,118632,,58920,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified
INV000339,2024-07-01,120843,,133844,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified
INV003377,2024-07-01,148567,,275934,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified
INV002732,2024-07-01,120843,,1047,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified
INV000766,2024-07-01,148568,,7948,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified
INV004894,2024-07-01,120506,,2960,Telangana,Hyderabad,T30,26-35,Female,21.0,UPI,Verified
INV000308,2024-07-01,119095,,15648,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified
INV000307,2024-07-01,149323,,81645,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified
INV004258,2024-07-01,119552,,57695,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified
INV003343,2024-07-01,119095,,96619,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified
INV004639,2024-07-01,101208,,396767,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified
INV001491,2024-07-01,149322,,4575,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified
INV001006,2024-07-01,101208,,2104,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified
INV000288,2024-07-01,118634,,55146,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified
INV003054,2024-07-01,120843,,6158,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified
INV004349,2024-07-01,119092,,416883,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified
INV003341,2024-07-01,149322,,76277,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified
INV004754,2024-07-01,119552,,4842,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified
INV002870,2024-07-01,125498,,423490,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified
INV003411,2024-07-01,149324,,2954,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified
INV000155,2024-07-01,120506,,230658,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified
INV000855,2024-07-01,101206,,490,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified
INV004185,2024-07-01,101206,,2462,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV002834,2024-07-01,120841,,368938,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified
INV004498,2024-07-01,119120,,253111,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified
INV004008,2024-07-01,101208,,471,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified
INV001602,2024-07-01,100016,,17107,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified
INV003319,2024-07-01,102886,,4604,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified
INV001447,2024-07-01,120841,,75406,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified
INV002599,2024-07-01,149322,,2827,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified
INV000032,2024-07-01,119120,,291165,Delhi,Noida,T30,36-45,Male,21.8,Cheque,Verified
INV002505,2024-07-01,120841,,8163,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified
INV000583,2024-07-01,119092,,344315,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV000476,2024-07-01,120505,,9845,Gujarat,Surat,T30,46-55,Female,21.2,Mandate,Verified
INV004427,2024-07-01,100016,,12756,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified
INV000540,2024-07-01,120843,,410824,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV001961,2024-07-01,120503,,2278,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified
INV003279,2024-07-01,119120,,14432,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending
INV002329,2024-07-01,120842,,26835,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
INV000542,2024-07-01,118632,,2033,Haryana,Faridabad,B30,36-45,Male,20.3,Cheque,Verified
INV004576,2024-07-01,148569,,200234,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified
INV001311,2024-07-01,102887,,553,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
INV001327,2024-07-01,120842,,5741,Delhi,New Delhi,T30,36-45,Male,31.2,UPI,Verified
INV002361,2024-08-01,101207,,42978,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV004088,2024-08-01,118636,,225281,Tamil Nadu,Chennai,T30,36-45,Male,26.8,UPI,Verified
INV001581,2024-08-01,100025,,194939,Madhya Pradesh,Indore,T30,18-25,Female,5.7,Net Banking,Verified
INV004493,2024-08-01,119599,,115716,Tamil Nadu,Chennai,T30,36-45,Male,19.3,UPI,Verified
INV000309,2024-08-01,125498,,2302,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
INV001696,2024-08-01,120507,,2285,West Bengal,Kolkata,T30,56+,Female,55.8,Net Banking,Pending
INV002847,2024-08-01,120841,,255648,Haryana,Faridabad,B30,26-35,Male,13.4,Cheque,Verified
INV000074,2024-08-01,148567,,2005,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified
INV004714,2024-08-01,100033,,337687,Madhya Pradesh,Bhopal,B30,36-45,Male,31.3,Cheque,Verified
INV003294,2024-08-01,118634,,249450,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Mandate,Verified
INV004450,2024-08-01,100016,,55566,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Net Banking,Verified
INV003232,2024-08-01,120842,,423309,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified
INV001122,2024-08-01,148568,,16130,Maharashtra,Mumbai,T30,46-55,Female,18.3,Cheque,Verified
INV004647,2024-08-01,100025,,218815,Madhya Pradesh,Indore,T30,36-45,Female,25.3,Cheque,Verified
INV001333,2024-08-01,100016,,803,Haryana,Faridabad,B30,26-35,Female,19.0,Net Banking,Verified
INV001220,2024-08-01,119095,,570,Punjab,Chandigarh,T30,36-45,Male,48.3,Cheque,Verified
INV004226,2024-08-01,118633,,88746,Punjab,Chandigarh,T30,18-25,Male,3.9,Net Banking,Verified
INV000081,2024-08-01,119095,,283811,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified
INV001021,2024-08-01,119093,,20743,Maharashtra,Mumbai,T30,56+,Male,50.5,Mandate,Verified
INV000583,2024-08-01,120507,,278514,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV002679,2024-08-01,118636,,334718,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,Verified
INV003342,2024-08-01,119552,,189489,Tamil Nadu,Chennai,T30,56+,Male,32.8,UPI,Pending
INV002361,2024-08-01,102885,,5081,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV001605,2024-08-01,120506,,55254,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Mandate,Verified
INV002796,2024-08-01,101207,,917,Telangana,Hyderabad,T30,36-45,Male,48.8,Net Banking,Verified
INV000759,2024-08-01,148567,,438,Gujarat,Ahmedabad,T30,26-35,Male,7.6,UPI,Verified
INV002932,2024-08-01,118634,,2386,Haryana,Gurugram,T30,36-45,Female,28.4,Net Banking,Verified
INV000825,2024-08-01,125497,,342462,Madhya Pradesh,Bhopal,B30,18-25,Female,5.5,Cheque,Verified
INV000684,2024-08-01,120842,,117757,Rajasthan,Udaipur,B30,26-35,Male,10.4,UPI,Verified
INV001407,2024-08-01,149323,,17925,Rajasthan,Udaipur,B30,26-35,Female,22.2,Cheque,Verified
INV000683,2024-08-01,148567,,2362,Maharashtra,Mumbai,T30,26-35,Female,17.4,Net Banking,Verified
INV000399,2024-08-01,119094,,1159,Karnataka,Bangalore,T30,26-35,Male,14.3,Net Banking,Verified
INV002232,2024-08-01,119552,,17948,Karnataka,Bangalore,T30,26-35,Female,16.9,UPI,Verified
INV002549,2024-08-01,120506,,1195,Delhi,New Delhi,T30,26-35,Male,12.5,Net Banking,Verified
INV003536,2024-08-01,118632,,17568,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV001697,2024-08-01,120507,,48897,Haryana,Gurugram,T30,18-25,Male,5.4,Mandate,Verified
INV001011,2024-08-01,100033,,2227,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Net Banking,Pending
INV001109,2024-08-01,102885,,1652,Delhi,Noida,T30,26-35,Male,18.4,Net Banking,Verified
INV003978,2024-08-01,101207,,25496,Telangana,Hyderabad,T30,26-35,Female,6.2,UPI,Verified
INV001747,2024-08-01,101207,,394469,Madhya Pradesh,Indore,T30,18-25,Female,3.8,UPI,Verified
INV004285,2024-08-01,120843,,154122,Punjab,Chandigarh,T30,26-35,Male,8.0,UPI,Verified
INV003161,2024-08-01,119599,,341506,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,Net Banking,Verified
INV001111,2024-08-01,101206,,150718,Delhi,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified
INV000567,2024-08-01,120843,,329312,Delhi,New Delhi,T30,26-35,Male,9.1,Cheque,Verified
INV003713,2024-08-01,119551,,2267,West Bengal,Kolkata,T30,36-45,Female,29.9,Net Banking,Verified
INV003902,2024-08-01,118636,,357460,Karnataka,Mysore,B30,26-35,Male,23.1,Mandate,Verified
INV000156,2024-08-01,125497,,3302,Telangana,Hyderabad,T30,46-55,Male,29.1,UPI,Verified
INV000260,2024-08-01,149322,,2582,Delhi,Gurugram,T30,18-25,Male,4.1,Mandate,Verified
INV001916,2024-08-01,100033,,2612,Haryana,Gurugram,T30,26-35,Male,11.0,Cheque,Verified
INV003473,2024-08-01,120843,,1197,Telangana,Hyderabad,T30,26-35,Male,16.5,UPI,Verified
INV003136,2024-08-01,125497,,21407,Haryana,Gurugram,T30,56+,Male,34.4,Cheque,Verified
INV001385,2024-08-01,119092,,2097,Tamil Nadu,Chennai,T30,26-35,Male,13.7,Mandate,Verified
INV004833,2024-08-01,118635,,351348,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Cheque,Verified
INV004983,2024-08-01,148569,,170231,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Mandate,Verified
INV004887,2024-08-01,120503,,4541,Gujarat,Surat,T30,56+,Female,79.4,Mandate,Verified
INV004946,2024-08-01,120841,,186769,Gujarat,Surat,T30,26-35,Female,19.5,Net Banking,Verified
INV004609,2024-08-01,149322,,54390,Karnataka,Bangalore,T30,26-35,Female,10.3,UPI,Verified
INV004609,2024-08-01,120506,,3263,Karnataka,Bangalore,T30,26-35,Female,10.3,Net Banking,Verified
